No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
1026,,Ag,Ag,47,1.93,1.6,145,10490,5,11,113,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1027,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1028,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1029,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1030,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1031,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1032,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1033,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1034,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1035,,Ag,Ag,47,1.93,1.6,145,10490,5,11,114,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1036,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1037,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1038,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1039,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1040,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1041,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1042,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1043,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1044,,Ag,Ag,47,1.93,1.6,145,10490,5,11,115,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1045,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1046,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1047,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1048,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1049,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1050,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1051,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1052,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1053,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1054,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1055,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1056,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1057,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1058,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1059,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1060,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1061,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1062,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1063,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1064,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1065,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1066,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1067,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1068,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1069,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1070,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1071,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1072,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1073,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1074,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1075,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1076,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1077,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1078,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1079,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1080,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1081,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1082,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1083,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1084,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1085,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1086,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1087,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1088,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1089,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1090,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1091,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1092,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1093,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1094,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1095,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1096,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1097,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1098,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1099,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1100,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1101,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1102,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1103,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1104,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1105,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1106,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1107,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1108,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1109,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1110,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1111,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1112,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1113,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1114,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1115,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1116,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1117,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1118,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1119,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1120,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1121,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1122,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1123,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1124,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1125,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1126,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1127,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1128,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1129,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1130,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1131,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1132,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1133,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1134,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1135,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1136,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1137,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1138,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1139,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1140,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1141,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1142,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1143,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1144,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1145,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1146,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1147,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1148,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1149,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1150,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1151,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1152,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
1153,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,372.4534,477.13858,622.4503
1154,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,338.41354,519.31366,1560.6189
1155,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,292.68753,478.55582,617.35626
1156,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,280.03696,438.43344,622.4503
1157,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,344.12866,493.94772,1560.6189
1158,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,270.3337,440.5945,617.35626
1159,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,274.30112,447.82492,622.4503
1160,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,318.7943,503.33926,1560.6189
1161,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,264.59775,449.986,617.35626
